"time";"ft";"r Pr3.Vt";"i Pr3.Vt"
2.639e-07;4e+07;-0.133396;0
2.642e-07;4e+07;-0.29186;0
2.645e-07;4e+07;-0.436802;0
2.648e-07;4e+07;-0.576501;0
2.651e-07;4e+07;-0.713634;0
2.654e-07;4e+07;-0.847663;0
2.657e-07;4e+07;-0.977692;0
2.66e-07;4e+07;-1.10276;0
2.663e-07;4e+07;-1.22194;0
2.666e-07;4e+07;-1.33438;0
2.669e-07;4e+07;-1.43935;0
2.672e-07;4e+07;-1.53623;0
2.675e-07;4e+07;-1.62449;0
2.678e-07;4e+07;-1.7037;0
2.681e-07;4e+07;-1.77351;0
2.684e-07;4e+07;-1.83363;0
2.687e-07;4e+07;-1.88382;0
2.69e-07;4e+07;-1.92388;0
2.693e-07;4e+07;-1.95364;0
2.696e-07;4e+07;-1.97297;0
2.699e-07;4e+07;-1.98175;0
2.702e-07;4e+07;-1.97985;0
2.705e-07;4e+07;-1.96718;0
2.708e-07;4e+07;-1.94366;0
2.711e-07;4e+07;-1.90925;0
2.714e-07;4e+07;-1.86392;0
2.717e-07;4e+07;-1.80775;0
2.72e-07;4e+07;-1.74087;0
2.723e-07;4e+07;-1.66351;0
2.726e-07;4e+07;-1.57601;0
2.729e-07;4e+07;-1.47884;0
2.732e-07;4e+07;-1.37257;0
2.735e-07;4e+07;-1.25788;0
2.738e-07;4e+07;-1.13553;0
2.741e-07;4e+07;-1.00638;0
2.744e-07;4e+07;-0.871346;0
2.747e-07;4e+07;-0.731395;0
2.75e-07;4e+07;-0.587547;0
2.753e-07;4e+07;-0.44089;0
2.756e-07;4e+07;-0.292634;0
2.759e-07;4e+07;-0.143679;0
2.762e-07;4e+07;0.0122125;0
2.765e-07;4e+07;0.175299;0
2.768e-07;4e+07;0.330613;0
2.771e-07;4e+07;0.473376;0
2.774e-07;4e+07;0.612146;0
2.777e-07;4e+07;0.748219;0
2.78e-07;4e+07;0.880917;0
2.783e-07;4e+07;1.00932;0
2.786e-07;4e+07;1.13248;0
2.789e-07;4e+07;1.24949;0
2.792e-07;4e+07;1.35952;0
2.795e-07;4e+07;1.46188;0
2.798e-07;4e+07;1.55597;0
2.801e-07;4e+07;1.6413;0
2.804e-07;4e+07;1.71745;0
2.807e-07;4e+07;1.7841;0
2.81e-07;4e+07;1.84097;0
2.813e-07;4e+07;1.88784;0
2.816e-07;4e+07;1.92452;0
2.819e-07;4e+07;1.95086;0
2.822e-07;4e+07;1.96672;0
2.825e-07;4e+07;1.97198;0
2.828e-07;4e+07;1.96653;0
2.831e-07;4e+07;1.95028;0
2.834e-07;4e+07;1.92316;0
2.837e-07;4e+07;1.88514;0
2.84e-07;4e+07;1.83622;0
2.843e-07;4e+07;1.77649;0
2.846e-07;4e+07;1.70611;0
2.849e-07;4e+07;1.62536;0
2.852e-07;4e+07;1.53461;0
2.855e-07;4e+07;1.43437;0
2.858e-07;4e+07;1.32524;0
2.861e-07;4e+07;1.20794;0
2.864e-07;4e+07;1.08327;0
2.867e-07;4e+07;0.952091;0
2.87e-07;4e+07;0.815353;0
2.873e-07;4e+07;0.67404;0
2.876e-07;4e+07;0.529196;0
2.879e-07;4e+07;0.381952;0
2.882e-07;4e+07;0.233577;0
2.885e-07;4e+07;0.0830555;0
2.888e-07;4e+07;-0.0775241;0
2.891e-07;4e+07;-0.239206;0
2.894e-07;4e+07;-0.388207;0
2.897e-07;4e+07;-0.528944;0
2.9e-07;4e+07;-0.666955;0
2.903e-07;4e+07;-0.802115;0
2.906e-07;4e+07;-0.933587;0
2.909e-07;4e+07;-1.06042;0
2.912e-07;4e+07;-1.18166;0
2.915e-07;4e+07;-1.29644;0
2.918e-07;4e+07;-1.40397;0
2.921e-07;4e+07;-1.50361;0
2.924e-07;4e+07;-1.59479;0
2.927e-07;4e+07;-1.67707;0
2.93e-07;4e+07;-1.75005;0
2.933e-07;4e+07;-1.81343;0
2.936e-07;4e+07;-1.86696;0
2.939e-07;4e+07;-1.91042;0
2.942e-07;4e+07;-1.94364;0
2.945e-07;4e+07;-1.96647;0
2.948e-07;4e+07;-1.97878;0
2.951e-07;4e+07;-1.98045;0
2.954e-07;4e+07;-1.97139;0
2.957e-07;4e+07;-1.9515;0
2.96e-07;4e+07;-1.92073;0
2.963e-07;4e+07;-1.87905;0
2.966e-07;4e+07;-1.82649;0
2.969e-07;4e+07;-1.76316;0
2.972e-07;4e+07;-1.68927;0
2.975e-07;4e+07;-1.60512;0
2.978e-07;4e+07;-1.51113;0
2.981e-07;4e+07;-1.40783;0
2.984e-07;4e+07;-1.29587;0
2.987e-07;4e+07;-1.17599;0
2.99e-07;4e+07;-1.04902;0
2.993e-07;4e+07;-0.915851;0
2.996e-07;4e+07;-0.777433;0
2.999e-07;4e+07;-0.634772;0
3.002e-07;4e+07;-0.488928;0
3.005e-07;4e+07;-0.34106;0
3.008e-07;4e+07;-0.192394;0
3.011e-07;4e+07;-0.040032;0
3.014e-07;4e+07;0.122139;0
3.017e-07;4e+07;0.2817;0
3.02e-07;4e+07;0.42759;0
3.023e-07;4e+07;0.567285;0
3.026e-07;4e+07;0.704298;0
3.029e-07;4e+07;0.838221;0
3.032e-07;4e+07;0.968162;0
3.035e-07;4e+07;1.09317;0
3.038e-07;4e+07;1.21232;0
3.041e-07;4e+07;1.32476;0
3.044e-07;4e+07;1.42975;0
3.047e-07;4e+07;1.52665;0
3.05e-07;4e+07;1.61495;0
3.053e-07;4e+07;1.69419;0
3.056e-07;4e+07;1.76404;0
3.059e-07;4e+07;1.8242;0
3.062e-07;4e+07;1.87442;0
3.065e-07;4e+07;1.91451;0
3.068e-07;4e+07;1.94431;0
3.071e-07;4e+07;1.96367;0
3.074e-07;4e+07;1.97247;0
3.077e-07;4e+07;1.9706;0
3.08e-07;4e+07;1.95796;0
3.083e-07;4e+07;1.93447;0
3.086e-07;4e+07;1.90008;0
3.089e-07;4e+07;1.85479;0
3.092e-07;4e+07;1.79864;0
3.095e-07;4e+07;1.73178;0
3.098e-07;4e+07;1.65445;0
3.101e-07;4e+07;1.56698;0
3.104e-07;4e+07;1.46984;0
3.107e-07;4e+07;1.36359;0
3.11e-07;4e+07;1.24893;0
3.113e-07;4e+07;1.12662;0
3.116e-07;4e+07;0.997504;0
3.119e-07;4e+07;0.862509;0
3.122e-07;4e+07;0.722605;0
3.125e-07;4e+07;0.578814;0
3.128e-07;4e+07;0.432233;0
3.131e-07;4e+07;0.284092;0
3.134e-07;4e+07;0.135027;0
3.137e-07;4e+07;-0.0220771;0
3.14e-07;4e+07;-0.185176;0
3.143e-07;4e+07;-0.339095;0
3.146e-07;4e+07;-0.481404;0
3.149e-07;4e+07;-0.620253;0
3.152e-07;4e+07;-0.756441;0
3.155e-07;4e+07;-0.889236;0
3.158e-07;4e+07;-1.01771;0
3.161e-07;4e+07;-1.14092;0
3.164e-07;4e+07;-1.25794;0
3.167e-07;4e+07;-1.36798;0
3.17e-07;4e+07;-1.47032;0
3.173e-07;4e+07;-1.56439;0
3.176e-07;4e+07;-1.64969;0
3.179e-07;4e+07;-1.72581;0
3.182e-07;4e+07;-1.79243;0
3.185e-07;4e+07;-1.84927;0
3.188e-07;4e+07;-1.89611;0
3.191e-07;4e+07;-1.93277;0
3.194e-07;4e+07;-1.95908;0
3.197e-07;4e+07;-1.97491;0
3.2e-07;4e+07;-1.98014;0
2e-07;4.5e+07;-0.671326;0
2.003e-07;4.5e+07;-0.507443;0
2.006e-07;4.5e+07;-0.340914;0
2.009e-07;4.5e+07;-0.173404;0
2.012e-07;4.5e+07;0.000820018;0
2.015e-07;4.5e+07;0.183982;0
2.018e-07;4.5e+07;0.356395;0
2.021e-07;4.5e+07;0.51565;0
2.024e-07;4.5e+07;0.670594;0
2.027e-07;4.5e+07;0.821365;0
2.03e-07;4.5e+07;0.966858;0
2.033e-07;4.5e+07;1.10586;0
2.036e-07;4.5e+07;1.23718;0
2.039e-07;4.5e+07;1.35973;0
2.042e-07;4.5e+07;1.47256;0
2.045e-07;4.5e+07;1.57487;0
2.048e-07;4.5e+07;1.66601;0
2.051e-07;4.5e+07;1.74546;0
2.054e-07;4.5e+07;1.81283;0
2.057e-07;4.5e+07;1.86778;0
2.06e-07;4.5e+07;1.91008;0
2.063e-07;4.5e+07;1.93952;0
2.066e-07;4.5e+07;1.95593;0
2.069e-07;4.5e+07;1.95914;0
2.072e-07;4.5e+07;1.94899;0
2.075e-07;4.5e+07;1.92533;0
2.078e-07;4.5e+07;1.88802;0
2.081e-07;4.5e+07;1.83698;0
2.084e-07;4.5e+07;1.77223;0
2.087e-07;4.5e+07;1.69392;0
2.09e-07;4.5e+07;1.60238;0
2.093e-07;4.5e+07;1.49813;0
2.096e-07;4.5e+07;1.38189;0
2.099e-07;4.5e+07;1.25459;0
2.102e-07;4.5e+07;1.11732;0
2.105e-07;4.5e+07;0.971329;0
2.108e-07;4.5e+07;0.817973;0
2.111e-07;4.5e+07;0.658705;0
2.114e-07;4.5e+07;0.49507;0
2.117e-07;4.5e+07;0.328764;0
2.12e-07;4.5e+07;0.161403;0
2.123e-07;4.5e+07;-0.0136889;0
2.126e-07;4.5e+07;-0.196858;0
2.129e-07;4.5e+07;-0.368275;0
2.132e-07;4.5e+07;-0.527448;0
2.135e-07;4.5e+07;-0.682595;0
2.138e-07;4.5e+07;-0.833628;0
2.141e-07;4.5e+07;-0.979406;0
2.144e-07;4.5e+07;-1.1187;0
2.147e-07;4.5e+07;-1.25034;0
2.15e-07;4.5e+07;-1.37321;0
2.153e-07;4.5e+07;-1.48638;0
2.156e-07;4.5e+07;-1.58904;0
2.159e-07;4.5e+07;-1.68055;0
2.162e-07;4.5e+07;-1.76039;0
2.165e-07;4.5e+07;-1.82815;0
2.168e-07;4.5e+07;-1.88351;0
2.171e-07;4.5e+07;-1.92623;0
2.174e-07;4.5e+07;-1.95609;0
2.177e-07;4.5e+07;-1.97293;0
2.18e-07;4.5e+07;-1.97658;0
2.183e-07;4.5e+07;-1.96688;0
2.186e-07;4.5e+07;-1.94367;0
2.189e-07;4.5e+07;-1.90682;0
2.192e-07;4.5e+07;-1.85624;0
2.195e-07;4.5e+07;-1.79196;0
2.198e-07;4.5e+07;-1.7141;0
2.201e-07;4.5e+07;-1.623;0
2.204e-07;4.5e+07;-1.51916;0
2.207e-07;4.5e+07;-1.4033;0
2.21e-07;4.5e+07;-1.27634;0
2.213e-07;4.5e+07;-1.13937;0
2.216e-07;4.5e+07;-0.993621;0
2.219e-07;4.5e+07;-0.840447;0
2.222e-07;4.5e+07;-0.681293;0
2.225e-07;4.5e+07;-0.517694;0
2.228e-07;4.5e+07;-0.351316;0
2.231e-07;4.5e+07;-0.183908;0
2.234e-07;4.5e+07;-0.0105976;0
2.237e-07;4.5e+07;0.17251;0
2.24e-07;4.5e+07;0.346196;0
2.243e-07;4.5e+07;0.505936;0
2.246e-07;4.5e+07;0.661147;0
2.249e-07;4.5e+07;0.812257;0
2.252e-07;4.5e+07;0.958184;0
2.255e-07;4.5e+07;1.0977;0
2.258e-07;4.5e+07;1.22961;0
2.261e-07;4.5e+07;1.35283;0
2.264e-07;4.5e+07;1.4664;0
2.267e-07;4.5e+07;1.56951;0
2.27e-07;4.5e+07;1.66149;0
2.273e-07;4.5e+07;1.74182;0
2.276e-07;4.5e+07;1.81009;0
2.279e-07;4.5e+07;1.86597;0
2.282e-07;4.5e+07;1.90921;0
2.285e-07;4.5e+07;1.9396;0
2.288e-07;4.5e+07;1.95698;0
2.291e-07;4.5e+07;1.96117;0
2.294e-07;4.5e+07;1.95201;0
2.297e-07;4.5e+07;1.92935;0
2.3e-07;4.5e+07;1.89305;0
2.303e-07;4.5e+07;1.84303;0
2.306e-07;4.5e+07;1.7793;0
2.309e-07;4.5e+07;1.70198;0
2.312e-07;4.5e+07;1.61141;0
2.315e-07;4.5e+07;1.50808;0
2.318e-07;4.5e+07;1.3927;0
2.321e-07;4.5e+07;1.26618;0
2.324e-07;4.5e+07;1.12962;0
2.327e-07;4.5e+07;0.984227;0
2.33e-07;4.5e+07;0.831366;0
2.333e-07;4.5e+07;0.67248;0
2.336e-07;4.5e+07;0.509107;0
2.339e-07;4.5e+07;0.342926;0
2.342e-07;4.5e+07;0.175635;0
2.345e-07;4.5e+07;0.00154991;0
2.348e-07;4.5e+07;-0.181689;0
2.351e-07;4.5e+07;-0.354471;0
2.354e-07;4.5e+07;-0.514104;0
2.357e-07;4.5e+07;-0.669532;0
2.36e-07;4.5e+07;-0.820888;0
2.363e-07;4.5e+07;-0.967115;0
2.366e-07;4.5e+07;-1.10695;0
2.369e-07;4.5e+07;-1.2392;0
2.372e-07;4.5e+07;-1.36276;0
2.375e-07;4.5e+07;-1.47668;0
2.378e-07;4.5e+07;-1.58015;0
2.381e-07;4.5e+07;-1.67251;0
2.384e-07;4.5e+07;-1.75324;0
2.387e-07;4.5e+07;-1.8219;0
2.39e-07;4.5e+07;-1.87819;0
2.393e-07;4.5e+07;-1.92186;0
2.396e-07;4.5e+07;-1.95268;0
2.399e-07;4.5e+07;-1.97049;0
2.402e-07;4.5e+07;-1.97513;0
2.405e-07;4.5e+07;-1.96643;0
2.408e-07;4.5e+07;-1.94423;0
2.411e-07;4.5e+07;-1.9084;0
2.414e-07;4.5e+07;-1.85884;0
2.417e-07;4.5e+07;-1.79557;0
2.42e-07;4.5e+07;-1.71871;0
2.423e-07;4.5e+07;-1.62857;0
2.426e-07;4.5e+07;-1.52565;0
2.429e-07;4.5e+07;-1.41066;0
2.432e-07;4.5e+07;-1.28448;0
2.435e-07;4.5e+07;-1.14821;0
2.438e-07;4.5e+07;-1.00307;0
2.441e-07;4.5e+07;-0.850401;0
2.444e-07;4.5e+07;-0.691642;0
2.447e-07;4.5e+07;-0.528322;0
2.45e-07;4.5e+07;-0.362095;0
2.453e-07;4.5e+07;-0.194754;0
2.456e-07;4.5e+07;-0.0223513;0
2.459e-07;4.5e+07;0.160592;0
2.462e-07;4.5e+07;0.335536;0
2.465e-07;4.5e+07;0.495823;0
2.468e-07;4.5e+07;0.651309;0
2.471e-07;4.5e+07;0.802755;0
2.474e-07;4.5e+07;0.949103;0
2.477e-07;4.5e+07;1.08914;0
2.48e-07;4.5e+07;1.22167;0
2.483e-07;4.5e+07;1.34557;0
2.486e-07;4.5e+07;1.45988;0
2.489e-07;4.5e+07;1.56377;0
2.492e-07;4.5e+07;1.65659;0
2.495e-07;4.5e+07;1.73779;0
2.498e-07;4.5e+07;1.80695;0
2.501e-07;4.5e+07;1.86375;0
2.504e-07;4.5e+07;1.90793;0
2.507e-07;4.5e+07;1.93927;0
2.51e-07;4.5e+07;1.95761;0
2.513e-07;4.5e+07;1.96278;0
2.516e-07;4.5e+07;1.95461;0
2.519e-07;4.5e+07;1.93296;0
2.522e-07;4.5e+07;1.89767;0
2.525e-07;4.5e+07;1.84866;0
2.528e-07;4.5e+07;1.78593;0
2.531e-07;4.5e+07;1.70961;0
2.534e-07;4.5e+07;1.62;0
2.537e-07;4.5e+07;1.51759;0
2.54e-07;4.5e+07;1.40307;0
2.543e-07;4.5e+07;1.27734;0
2.546e-07;4.5e+07;1.14147;0
2.549e-07;4.5e+07;0.996688;0
2.552e-07;4.5e+07;0.844328;0
2.555e-07;4.5e+07;0.685832;0
2.558e-07;4.5e+07;0.522731;0
2.561e-07;4.5e+07;0.35669;0
2.564e-07;4.5e+07;0.189448;0
2.567e-07;4.5e+07;0.0163773;0
2.57e-07;4.5e+07;-0.166801;0
2.573e-07;4.5e+07;-0.340921;0
2.576e-07;4.5e+07;-0.501073;0
2.579e-07;4.5e+07;-0.656773;0
2.582e-07;4.5e+07;-0.808484;0
2.585e-07;4.5e+07;-0.955116;0
2.588e-07;4.5e+07;-1.09546;0
2.591e-07;4.5e+07;-1.22831;0
2.594e-07;4.5e+07;-1.35255;0
2.597e-07;4.5e+07;-1.46722;0
2.6e-07;4.5e+07;-1.5715;0
2.603e-07;4.5e+07;-1.66471;0
2.606e-07;4.5e+07;-1.74631;0
2.609e-07;4.5e+07;-1.81589;0
2.612e-07;4.5e+07;-1.87312;0
2.615e-07;4.5e+07;-1.91773;0
2.618e-07;4.5e+07;-1.94952;0
2.621e-07;4.5e+07;-1.96831;0
2.624e-07;4.5e+07;-1.97393;0
2.627e-07;4.5e+07;-1.96622;0
2.63e-07;4.5e+07;-1.94503;0
2.633e-07;4.5e+07;-1.91022;0
2.636e-07;4.5e+07;-1.86169;0
2.639e-07;4.5e+07;-1.79944;0
2.642e-07;4.5e+07;-1.72358;0
2.645e-07;4.5e+07;-1.63442;0
2.648e-07;4.5e+07;-1.53244;0
2.651e-07;4.5e+07;-1.41832;0
2.654e-07;4.5e+07;-1.29295;0
2.657e-07;4.5e+07;-1.15739;0
2.66e-07;4.5e+07;-1.01287;0
2.663e-07;4.5e+07;-0.860719;0
2.666e-07;4.5e+07;-0.702365;0
2.669e-07;4.5e+07;-0.539333;0
2.672e-07;4.5e+07;-0.373264;0
2.675e-07;4.5e+07;-0.205959;0
2.678e-07;4.5e+07;-0.0343911;0
2.681e-07;4.5e+07;0.148281;0
2.684e-07;4.5e+07;0.324458;0
2.687e-07;4.5e+07;0.485377;0
2.69e-07;4.5e+07;0.641136;0
2.693e-07;4.5e+07;0.79291;0
2.696e-07;4.5e+07;0.939676;0
2.699e-07;4.5e+07;1.08022;0
2.702e-07;4.5e+07;1.21333;0
2.705e-07;4.5e+07;1.33789;0
2.708e-07;4.5e+07;1.45294;0
2.711e-07;4.5e+07;1.55763;0
2.714e-07;4.5e+07;1.65128;0
2.717e-07;4.5e+07;1.73336;0
2.72e-07;4.5e+07;1.80343;0
2.723e-07;4.5e+07;1.86115;0
2.726e-07;4.5e+07;1.90627;0
2.729e-07;4.5e+07;1.93857;0
2.732e-07;4.5e+07;1.95788;0
2.735e-07;4.5e+07;1.96403;0
2.738e-07;4.5e+07;1.95685;0
2.741e-07;4.5e+07;1.93619;0
2.744e-07;4.5e+07;1.90191;0
2.747e-07;4.5e+07;1.85392;0
2.75e-07;4.5e+07;1.7922;0
2.753e-07;4.5e+07;1.71688;0
2.756e-07;4.5e+07;1.62823;0
2.759e-07;4.5e+07;1.52674;0
2.762e-07;4.5e+07;1.41309;0
2.765e-07;4.5e+07;1.28815;0
2.768e-07;4.5e+07;1.15299;0
2.771e-07;4.5e+07;1.00881;0
2.774e-07;4.5e+07;0.856963;0
2.777e-07;4.5e+07;0.698867;0
2.78e-07;4.5e+07;0.536048;0
2.783e-07;4.5e+07;0.370159;0
2.786e-07;4.5e+07;0.20298;0
2.789e-07;4.5e+07;0.0308219;0
2.792e-07;4.5e+07;-0.152165;0
2.795e-07;4.5e+07;-0.327579;0
2.798e-07;4.5e+07;-0.488306;0
2.801e-07;4.5e+07;-0.644276;0
2.804e-07;4.5e+07;-0.796321;0
2.807e-07;4.5e+07;-0.943366;0
2.81e-07;4.5e+07;-1.08424;0
2.813e-07;4.5e+07;-1.21768;0
2.816e-07;4.5e+07;-1.3426;0
2.819e-07;4.5e+07;-1.45801;0
2.822e-07;4.5e+07;-1.56308;0
2.825e-07;4.5e+07;-1.65713;0
2.828e-07;4.5e+07;-1.73961;0
2.831e-07;4.5e+07;-1.8101;0
2.834e-07;4.5e+07;-1.86825;0
2.837e-07;4.5e+07;-1.9138;0
2.84e-07;4.5e+07;-1.94655;0
2.843e-07;4.5e+07;-1.96631;0
2.846e-07;4.5e+07;-1.97292;0
2.849e-07;4.5e+07;-1.96621;0
2.852e-07;4.5e+07;-1.94603;0
2.855e-07;4.5e+07;-1.91223;0
2.858e-07;4.5e+07;-1.86472;0
2.861e-07;4.5e+07;-1.80349;0
2.864e-07;4.5e+07;-1.72864;0
2.867e-07;4.5e+07;-1.64045;0
2.87e-07;4.5e+07;-1.5394;0
2.873e-07;4.5e+07;-1.42616;0
2.876e-07;4.5e+07;-1.30159;0
2.879e-07;4.5e+07;-1.16675;0
2.882e-07;4.5e+07;-1.02285;0
2.885e-07;4.5e+07;-0.871222;0
2.888e-07;4.5e+07;-0.71328;0
2.891e-07;4.5e+07;-0.550544;0
2.894e-07;4.5e+07;-0.384642;0
2.897e-07;4.5e+07;-0.217384;0
2.9e-07;4.5e+07;-0.0465989;0
2.903e-07;4.5e+07;0.135689;0
2.906e-07;4.5e+07;0.313033;0
2.909e-07;4.5e+07;0.474663;0
2.912e-07;4.5e+07;0.630699;0
2.915e-07;4.5e+07;0.782793;0
2.918e-07;4.5e+07;0.929955;0
2.921e-07;4.5e+07;1.07099;0
2.924e-07;4.5e+07;1.20469;0
2.927e-07;4.5e+07;1.32992;0
2.93e-07;4.5e+07;1.44571;0
2.933e-07;4.5e+07;1.55119;0
2.936e-07;4.5e+07;1.64569;0
2.939e-07;4.5e+07;1.72864;0
2.942e-07;4.5e+07;1.79961;0
2.945e-07;4.5e+07;1.85826;0
2.948e-07;4.5e+07;1.90431;0
2.951e-07;4.5e+07;1.93757;0
2.954e-07;4.5e+07;1.95784;0
2.957e-07;4.5e+07;1.96496;0
2.96e-07;4.5e+07;1.95878;0
2.963e-07;4.5e+07;1.93912;0
2.966e-07;4.5e+07;1.90585;0
2.969e-07;4.5e+07;1.85887;0
2.972e-07;4.5e+07;1.79816;0
2.975e-07;4.5e+07;1.72384;0
2.978e-07;4.5e+07;1.63616;0
2.981e-07;4.5e+07;1.5356;0
2.984e-07;4.5e+07;1.42281;0
2.987e-07;4.5e+07;1.29867;0
2.99e-07;4.5e+07;1.16422;0
2.993e-07;4.5e+07;1.02067;0
2.996e-07;4.5e+07;0.869337;0
2.999e-07;4.5e+07;0.711649;0
3.002e-07;4.5e+07;0.549122;0
3.005e-07;4.5e+07;0.383396;0
3.008e-07;4.5e+07;0.216274;0
3.011e-07;4.5e+07;0.0449503;0
3.014e-07;4.5e+07;-0.137716;0
3.017e-07;4.5e+07;-0.314367;0
3.02e-07;4.5e+07;-0.475745;0
3.023e-07;4.5e+07;-0.631979;0
3.026e-07;4.5e+07;-0.784342;0
3.029e-07;4.5e+07;-0.931803;0
3.032e-07;4.5e+07;-1.07316;0
3.035e-07;4.5e+07;-1.2072;0
3.038e-07;4.5e+07;-1.33279;0
3.041e-07;4.5e+07;-1.44893;0
3.044e-07;4.5e+07;-1.5548;0
3.047e-07;4.5e+07;-1.64969;0
3.05e-07;4.5e+07;-1.73305;0
3.053e-07;4.5e+07;-1.80444;0
3.056e-07;4.5e+07;-1.86352;0
3.059e-07;4.5e+07;-1.91002;0
3.062e-07;4.5e+07;-1.94373;0
3.065e-07;4.5e+07;-1.96446;0
3.068e-07;4.5e+07;-1.97205;0
3.071e-07;4.5e+07;-1.96633;0
3.074e-07;4.5e+07;-1.94716;0
3.077e-07;4.5e+07;-1.91437;0
3.08e-07;4.5e+07;-1.86788;0
3.083e-07;4.5e+07;-1.80766;0
3.086e-07;4.5e+07;-1.73382;0
3.089e-07;4.5e+07;-1.64661;0
3.092e-07;4.5e+07;-1.54649;0
3.095e-07;4.5e+07;-1.43412;0
3.098e-07;4.5e+07;-1.31036;0
3.101e-07;4.5e+07;-1.17625;0
3.104e-07;4.5e+07;-1.03298;0
3.107e-07;4.5e+07;-0.881875;0
3.11e-07;4.5e+07;-0.724352;0
3.113e-07;4.5e+07;-0.56192;0
3.116e-07;4.5e+07;-0.396195;0
3.119e-07;4.5e+07;-0.228986;0
3.122e-07;4.5e+07;-0.0588932;0
3.125e-07;4.5e+07;0.12289;0
3.128e-07;4.5e+07;0.301315;0
3.131e-07;4.5e+07;0.463738;0
3.134e-07;4.5e+07;0.620047;0
3.137e-07;4.5e+07;0.772465;0
3.14e-07;4.5e+07;0.920043;0
3.143e-07;4.5e+07;1.06158;0
3.146e-07;4.5e+07;1.19587;0
3.149e-07;4.5e+07;1.32177;0
3.152e-07;4.5e+07;1.43828;0
3.155e-07;4.5e+07;1.54455;0
3.158e-07;4.5e+07;1.63988;0
3.161e-07;4.5e+07;1.72369;0
3.164e-07;4.5e+07;1.79555;0
3.167e-07;4.5e+07;1.85512;0
3.17e-07;4.5e+07;1.90211;0
3.173e-07;4.5e+07;1.93631;0
3.176e-07;4.5e+07;1.95755;0
3.179e-07;4.5e+07;1.96564;0
3.182e-07;4.5e+07;1.96045;0
3.185e-07;4.5e+07;1.94179;0
3.188e-07;4.5e+07;1.90953;0
3.191e-07;4.5e+07;1.86356;0
3.194e-07;4.5e+07;1.80386;0
3.197e-07;4.5e+07;1.73053;0
3.2e-07;4.5e+07;1.64381;0
2e-07;5e+07;-0.745564;0
2.003e-07;5e+07;-0.565036;0
2.006e-07;5e+07;-0.380476;0
2.009e-07;5e+07;-0.194366;0
2.012e-07;5e+07;-0.00156951;0
2.015e-07;5e+07;0.201505;0
2.018e-07;5e+07;0.39035;0
2.021e-07;5e+07;0.566017;0
2.024e-07;5e+07;0.736406;0
2.027e-07;5e+07;0.900685;0
2.03e-07;5e+07;1.05731;0
2.033e-07;5e+07;1.20478;0
2.036e-07;5e+07;1.34165;0
2.039e-07;5e+07;1.46668;0
2.042e-07;5e+07;1.57881;0
2.045e-07;5e+07;1.67721;0
2.048e-07;5e+07;1.76121;0
2.051e-07;5e+07;1.83034;0
2.054e-07;5e+07;1.88423;0
2.057e-07;5e+07;1.92262;0
2.06e-07;5e+07;1.94528;0
2.063e-07;5e+07;1.95201;0
2.066e-07;5e+07;1.94257;0
2.069e-07;5e+07;1.9167;0
2.072e-07;5e+07;1.87416;0
2.075e-07;5e+07;1.81477;0
2.078e-07;5e+07;1.73849;0
2.081e-07;5e+07;1.64552;0
2.084e-07;5e+07;1.53637;0
2.087e-07;5e+07;1.41186;0
2.09e-07;5e+07;1.27315;0
2.093e-07;5e+07;1.12171;0
2.096e-07;5e+07;0.959259;0
2.099e-07;5e+07;0.78771;0
2.102e-07;5e+07;0.609138;0
2.105e-07;5e+07;0.425776;0
2.108e-07;5e+07;0.240123;0
2.111e-07;5e+07;0.0506037;0
2.114e-07;5e+07;-0.152025;0
2.117e-07;5e+07;-0.346143;0
2.12e-07;5e+07;-0.523954;0
2.123e-07;5e+07;-0.696155;0
2.126e-07;5e+07;-0.862703;0
2.129e-07;5e+07;-1.02211;0
2.132e-07;5e+07;-1.17283;0
2.135e-07;5e+07;-1.3134;0
2.138e-07;5e+07;-1.4425;0
2.141e-07;5e+07;-1.55901;0
2.144e-07;5e+07;-1.66202;0
2.147e-07;5e+07;-1.75084;0
2.15e-07;5e+07;-1.82492;0
2.153e-07;5e+07;-1.88387;0
2.156e-07;5e+07;-1.9274;0
2.159e-07;5e+07;-1.95527;0
2.162e-07;5e+07;-1.96729;0
2.165e-07;5e+07;-1.96321;0
2.168e-07;5e+07;-1.9428;0
2.171e-07;5e+07;-1.9058;0
2.174e-07;5e+07;-1.85199;0
2.177e-07;5e+07;-1.78129;0
2.18e-07;5e+07;-1.6938;0
2.183e-07;5e+07;-1.58992;0
2.186e-07;5e+07;-1.47037;0
2.189e-07;5e+07;-1.33619;0
2.192e-07;5e+07;-1.18876;0
2.195e-07;5e+07;-1.02972;0
2.198e-07;5e+07;-0.860915;0
2.201e-07;5e+07;-0.684367;0
2.204e-07;5e+07;-0.502241;0
2.207e-07;5e+07;-0.316897;0
2.21e-07;5e+07;-0.130252;0
2.213e-07;5e+07;0.0676867;0
2.216e-07;5e+07;0.268585;0
2.219e-07;5e+07;0.451141;0
2.222e-07;5e+07;0.624951;0
2.225e-07;5e+07;0.793464;0
2.228e-07;5e+07;0.95535;0
2.231e-07;5e+07;1.10908;0
2.234e-07;5e+07;1.25317;0
2.237e-07;5e+07;1.38622;0
2.24e-07;5e+07;1.50706;0
2.243e-07;5e+07;1.61469;0
2.246e-07;5e+07;1.70835;0
2.249e-07;5e+07;1.78744;0
2.252e-07;5e+07;1.85152;0
